record_ID,units_sold
212876,8.463827
212877,7.615057
212879,3.9206357
212880,4.434737
212881,3.9929206
212884,8.3715
212885,8.3715
212886,9.509742
212888,6.509592
212889,9.509742
212890,6.509592
212891,39.393982
212892,6.509592
212893,6.509592
212896,8.463827
212899,5.019203
212900,8.3715
212901,8.3715
212902,9.509742
212903,4.314227
212905,9.509742
212906,6.509592
212907,25.490017
212910,6.509592
212911,6.509592
212914,7.615057
212915,8.3715
212916,13.172874
212917,9.932012
212919,8.3715
212920,8.3715
212921,9.509742
212924,9.509742
212925,6.509592
212926,38.86757
212927,5.019203
212929,6.509592
212930,10.982559
212931,6.509592
212932,12.723438
212933,8.463827
212934,7.615057
212935,3.9206357
212936,13.172874
212937,13.172874
212938,9.932012
212940,8.3715
212941,8.3715
212942,9.509742
212946,9.509742
212947,6.509592
212948,38.51939
212949,6.509592
212950,6.509592
212951,6.509592
212952,8.463827
212954,7.615057
212955,10.364905
212956,10.364905
212959,8.3715
212960,9.509742
212964,9.509742
212965,6.509592
212966,39.393982
212967,5.019203
212968,4.2392244
212969,6.509592
212970,9.509742
212971,9.509742
212973,8.463827
212974,7.615057
212977,10.364905
212978,10.364905
212979,6.9409537
212981,8.3715
212982,8.3715
212983,9.509742
212984,6.7657795
212985,6.7657795
212986,6.7657795
212987,9.509742
212988,6.509592
212989,39.393982
212990,5.019203
212991,4.2392244
212993,6.509592
212994,6.509592
212995,6.509592
212996,7.615057
212997,8.463827
212998,7.615057
212999,2.3592906
213001,10.364905
213002,10.364905
213006,8.3715
213007,9.509742
213011,9.509742
213012,6.509592
213013,39.393982
213016,9.509742
213017,9.509742
213020,8.463827
213021,23.737831
213022,23.737831
213023,10.805486
213025,8.3715
213026,8.3715
213027,9.509742
213031,9.509742
213032,6.509592
213033,39.393982
213034,5.019203
213035,4.2392244
213036,6.509592
213037,9.509742
213038,9.509742
213039,5.796922
213040,8.463827
213041,7.615057
213043,3.9206357
213048,23.737831
213049,23.737831
213050,9.932012
213053,8.3715
213054,8.3715
213055,9.509742
213056,8.893818
213059,9.509742
213060,6.509592
213061,25.490017
213064,6.509592
213065,9.509742
213066,9.509742
213068,8.463827
213069,8.463827
213070,4.434737
213072,10.364905
213073,10.364905
213074,6.9409537
213076,8.3715
213077,8.3715
213078,9.509742
213079,4.314227
213080,4.314227
213081,6.509592
213082,9.509742
213083,6.509592
213084,39.393982
213085,5.019203
213086,4.2392244
213087,6.509592
213088,9.509742
213089,9.509742
213090,8.463827
213091,8.463827
213092,8.463827
213093,2.3592906
213094,3.9206357
213096,3.9929206
213097,10.364905
213098,10.364905
213100,8.3715
213101,8.3715
213102,9.509742
213103,4.314227
213105,6.7657795
213106,9.509742
213107,6.509592
213108,38.51939
213109,6.509592
213110,9.509742
213111,9.509742
213113,8.463827
213114,8.463827
213115,8.3715
213123,6.509592
213127,8.3715
213128,13.172874
213129,9.932012
213131,8.3715
213132,8.3715
213133,9.509742
213135,9.509742
213136,6.509592
213137,39.393982
213138,5.019203
213140,6.509592
213141,6.509592
213142,9.509742
213145,8.463827
213147,3.9206357
213148,13.260178
213149,10.364905
213150,8.3715
213151,8.3715
213152,9.509742
213153,6.509592
213154,9.509742
213155,6.509592
213156,38.51939
213157,5.019203
213158,4.2392244
213159,6.509592
213160,9.509742
213161,9.509742
213162,7.615057
213163,8.463827
213164,7.615057
213167,3.9206357
213168,3.9929206
213169,23.737831
213170,23.737831
213171,10.805486
213174,8.3715
213175,8.3715
213176,9.509742
213179,6.509592
213180,9.509742
213181,6.509592
213182,25.490017
213183,5.019203
213187,6.509592
213188,6.509592
213189,9.509742
213191,7.615057
213192,7.615057
213194,3.9206357
213195,3.9206357
213197,10.364905
213199,8.3715
213200,8.3715
213202,6.7657795
213204,9.509742
213205,6.509592
213206,39.393982
213207,6.509592
213208,9.509742
213209,9.509742
213215,13.172874
213216,13.172874
213217,9.932012
213219,8.3715
213220,8.3715
213221,9.509742
213225,9.509742
213226,6.509592
213227,39.393982
213230,6.509592
213231,6.509592
213233,8.463827
213235,8.463827
213236,3.9206357
213238,13.172874
213239,13.172874
213240,9.932012
213241,8.3715
213242,8.3715
213243,9.509742
213245,9.509742
213246,6.509592
213247,39.393982
213248,5.019203
213249,4.2392244
213250,6.509592
213251,6.509592
213252,6.509592
213254,8.463827
213255,8.463827
213256,2.3592906
213257,3.9206357
213260,8.3715
213265,9.509742
213268,6.509592
213269,9.509742
213270,9.509742
213273,8.463827
213275,10.364905
213276,6.9409537
213278,4.2392244
213279,8.3715
213280,8.3715
213281,9.509742
213282,2.9525344
213283,6.7657795
213285,9.509742
213286,6.509592
213287,34.69182
213288,5.019203
213289,4.2392244
213292,6.509592
213293,6.509592
213294,6.509592
213296,8.463827
213297,8.463827
213301,10.364905
213303,3.9244978
213304,8.3715
213305,8.3715
213306,9.509742
213308,6.7657795
213309,6.7657795
213310,9.509742
213311,6.509592
213312,39.393982
213314,4.2392244
213315,6.509592
213316,6.509592
213317,6.509592
213320,23.737831
213321,23.737831
213322,9.932012
213325,8.3715
213326,8.3715
213327,9.509742
213330,8.893818
213331,9.509742
213332,6.509592
213333,25.490017
213334,5.019203
213335,4.2392244
213336,6.509592
213337,6.509592
213338,6.509592
213340,8.463827
213341,8.463827
213343,3.9206357
213346,10.364905
213347,10.364905
213348,3.9244978
213351,8.3715
213352,8.3715
213353,9.509742
213354,4.314227
213355,6.7657795
213356,6.7657795
213357,9.509742
213358,6.509592
213359,39.393982
213360,5.019203
213361,4.2392244
213363,9.509742
213364,9.509742
213365,8.463827
213366,8.463827
213367,8.463827
213369,13.260178
213370,13.260178
213371,3.9244978
213372,8.3715
213373,8.3715
213374,9.509742
213375,4.314227
213376,4.314227
213377,6.509592
213378,9.509742
213379,6.509592
213380,39.393982
213381,5.019203
213382,4.2392244
213383,6.509592
213384,9.509742
213385,9.509742
213387,7.615057
213388,8.463827
213390,3.9206357
213391,10.364905
213392,10.364905
213394,8.3715
213395,8.3715
213396,9.509742
213399,9.509742
213400,6.509592
213401,39.393982
213403,6.509592
213404,6.509592
213408,8.463827
213409,3.9206357
213410,3.9206357
213411,3.9929206
213412,10.364905
213413,10.364905
213414,3.9244978
213415,8.3715
213416,8.3715
213417,9.509742
213418,6.7657795
213419,4.314227
213420,6.509592
213421,9.509742
213422,6.509592
213423,39.393982
213425,4.2392244
213426,6.509592
213427,6.509592
213428,6.509592
213431,8.463827
213432,3.9206357
213434,3.9929206
213435,13.172874
213436,23.737831
213437,9.932012
213439,8.3715
213440,8.3715
213441,9.509742
213444,8.893818
213445,9.509742
213446,6.509592
213447,39.393982
213448,6.509592
213449,9.509742
213454,13.172874
213455,8.3715
213456,8.3715
213457,8.3715
213458,9.509742
213461,9.509742
213462,6.509592
213463,39.393982
213466,6.509592
213467,6.509592
213471,3.9206357
213472,8.3715
213473,13.172874
213474,9.932012
213476,8.3715
213477,8.3715
213478,9.509742
213479,9.509742
213480,6.509592
213481,34.69182
213484,6.509592
213485,6.509592
213486,6.509592
213488,4.9496527
213489,8.463827
213490,3.9206357
213491,4.434737
213494,10.364905
213495,10.364905
213496,8.3715
213497,8.3715
213502,9.509742
213503,6.509592
213505,6.509592
213506,9.509742
213507,9.509742
213510,10.364905
213511,10.364905
213512,8.3715
213514,9.509742
213516,9.509742
213517,6.509592
213518,34.69182
213519,5.019203
213520,4.2392244
213521,6.509592
213522,9.509742
213523,9.509742
213526,8.463827
213528,3.9206357
213530,13.260178
213531,13.260178
213532,8.208245
213533,5.019203
213535,8.3715
213536,8.3715
213537,9.509742
213538,6.7657795
213540,6.7657795
213541,9.509742
213542,6.509592
213543,39.393982
213545,4.2392244
213546,6.509592
213547,9.509742
213548,9.509742
213550,8.463827
213551,7.615057
213554,10.364905
213559,8.3715
213560,9.509742
213561,6.7657795
213562,6.7657795
213563,6.7657795
213564,9.509742
213565,6.509592
213566,39.393982
213567,11.268378
213568,6.509592
213572,8.463827
213573,10.364905
213574,10.364905
213575,3.9244978
213576,8.3715
213577,8.3715
213578,9.509742
213579,6.7657795
213580,6.7657795
213581,9.509742
213582,6.509592
213583,39.393982
213584,5.019203
213587,9.509742
213588,9.509742
213591,8.463827
213593,10.364905
213594,10.364905
213597,8.3715
213598,8.3715
213599,9.509742
213600,6.7657795
213601,4.314227
213602,6.693952
213603,9.509742
213604,6.509592
213605,39.393982
213606,5.019203
213607,4.2392244
213608,6.509592
213609,6.509592
213610,6.509592
213612,8.463827
213613,7.615057
213614,6.218595
213615,23.737831
213616,23.737831
213617,5.019203
213619,8.3715
213620,8.3715
213621,9.509742
213624,6.509592
213625,9.509742
213626,6.509592
213627,39.393982
213630,6.509592
213631,6.509592
213635,8.463827
213639,10.364905
213640,10.364905
213641,3.9244978
213643,8.3715
213644,8.3715
213645,9.509742
213648,9.509742
213649,6.509592
213650,39.393982
213651,5.019203
213652,4.2392244
213653,6.509592
213654,6.509592
213658,8.463827
213660,10.364905
213661,10.364905
213663,2.3340034
213664,8.3715
213665,8.3715
213666,9.509742
213669,9.509742
213670,6.509592
213671,39.393982
213673,6.509592
213674,6.509592
213675,6.509592
213678,8.463827
213681,10.364905
213682,10.364905
213683,3.9244978
213685,8.3715
213686,8.3715
213687,9.509742
213688,6.7657795
213689,6.7657795
213690,6.7657795
213691,9.509742
213692,6.509592
213693,39.393982
213694,5.019203
213696,6.509592
213697,6.509592
213698,6.509592
213699,8.463827
213700,8.463827
213701,8.463827
213703,13.172874
213704,13.172874
213707,8.3715
213708,8.3715
213709,9.509742
213711,9.509742
213712,6.509592
213713,39.393982
213716,6.509592
213720,8.463827
213723,23.737831
213724,23.737831
213725,5.019203
213727,8.3715
213728,8.3715
213729,9.509742
213733,9.509742
213734,6.509592
213735,39.393982
213736,6.509592
213737,6.509592
213738,6.509592
213741,7.615057
213743,13.172874
213744,13.172874
213745,9.932012
213748,8.3715
213749,8.3715
213750,9.509742
213752,9.509742
213753,6.509592
213754,39.393982
213755,6.218595
213756,6.218595
213758,6.509592
213759,6.509592
213760,6.509592
213761,8.463827
213762,8.463827
213763,8.463827
213764,2.3592906
213765,3.9206357
213768,23.737831
213769,23.737831
213770,10.805486
213771,5.019203
213773,8.3715
213774,8.3715
213775,9.509742
213779,9.509742
213780,6.509592
213781,39.393982
213782,5.019203
213783,4.2392244
213785,6.509592
213786,6.509592
213787,9.509742
213788,8.463827
213789,8.463827
213790,8.463827
213792,3.9206357
213796,10.364905
213797,10.364905
213798,3.9244978
213799,2.3340034
213800,8.3715
213801,8.3715
213802,9.509742
213805,9.509742
213806,6.509592
213807,38.51939
213808,5.019203
213809,6.509592
213811,9.509742
213814,8.463827
213816,10.364905
213817,10.364905
213819,8.3715
213820,8.3715
213821,9.509742
213824,9.509742
213825,6.509592
213826,39.393982
213829,6.509592
213830,9.509742
213831,9.509742
213833,8.463827
213834,7.615057
213835,13.172874
213838,8.3715
213840,9.509742
213842,15.289713
213844,6.509592
213848,13.172874
213849,8.3715
213850,5.019203
213851,8.3715
213852,8.3715
213853,9.509742
213857,9.509742
213858,6.509592
213859,38.86757
213860,5.019203
213861,4.2392244
213862,6.509592
213863,6.509592
213865,8.463827
213866,8.463827
213867,8.463827
213870,13.172874
213871,13.172874
213874,8.3715
213875,8.3715
213878,9.509742
213879,6.509592
213880,34.69182
213883,6.509592
213884,6.509592
213885,6.509592
213888,8.463827
213891,13.172874
213892,13.172874
213893,5.019203
213895,8.3715
213896,8.3715
213897,9.509742
213900,9.509742
213901,6.509592
213902,39.393982
213903,6.218595
213905,6.509592
213906,6.509592
213907,9.509742
213909,8.463827
213910,8.463827
213912,3.9206357
213913,10.364905
213918,8.3715
213919,9.509742
213922,6.693952
213923,9.509742
213924,6.509592
213925,34.69182
213926,5.019203
213928,6.509592
213930,9.509742
213932,8.463827
213935,10.364905
213936,10.364905
213939,8.3715
213940,9.509742
213942,9.509742
213943,6.509592
213944,39.393982
213945,5.019203
213946,4.2392244
213947,6.509592
213948,6.509592
213949,6.509592
213951,8.463827
213952,8.463827
213954,6.218595
213955,10.364905
213956,10.364905
213960,8.3715
213961,8.3715
213962,9.509742
213963,6.7657795
213964,6.7657795
213965,6.7657795
213966,9.509742
213967,6.509592
213968,39.393982
213971,6.509592
213972,6.509592
213973,6.509592
213976,17.572245
213977,17.572245
213978,9.932012
213979,5.019203
213980,4.2392244
213981,14.29656
213982,14.29656
213983,15.434798
213985,8.893818
213986,6.7204866
213987,15.434798
213988,6.7204866
213989,39.393982
213990,5.019203
213991,4.2392244
213994,6.7204866
213995,6.7204866
213996,15.434798
213998,8.463827
213999,8.463827
214000,2.417121
214001,3.9206357
214002,3.9206357
214004,17.572245
214005,14.29656
214006,5.019203
214008,14.29656
214009,14.29656
214010,15.434798
214011,2.9525344
214014,15.434798
214015,6.7204866
214016,39.393982
214017,6.7204866
214018,6.7204866
214019,15.434798
214021,8.463827
214022,8.463827
214023,13.172874
214024,13.172874
214025,5.019203
214026,8.3715
214027,8.3715
214028,9.509742
214032,9.509742
214033,6.509592
214034,38.51939
214035,6.509592
214036,6.509592
214040,10.781393
214041,3.9206357
214043,17.572245
214044,17.572245
214045,9.932012
214048,14.29656
214049,14.29656
214050,15.434798
214051,2.9525344
214054,15.434798
214055,6.7204866
214056,39.393982
214057,5.019203
214061,6.7204866
214062,6.7204866
214063,15.434798
214065,8.463827
214066,8.463827
214067,3.9206357
214070,9.37308
214071,9.37308
214072,3.9244978
214073,8.905361
214074,8.905361
214075,10.043604
214076,6.7657795
214077,4.314227
214078,6.7657795
214079,10.043604
214080,6.7204866
214081,39.393982
214082,5.019203
214083,4.2392244
214084,6.7204866
214085,10.043604
214086,10.043604
214088,10.781393
214089,10.781393
214090,2.417121
214092,9.37308
214096,8.905361
214097,10.043604
214098,6.7657795
214099,4.314227
214100,10.043604
214101,6.7204866
214102,39.393982
214103,5.019203
214104,11.122987
214105,10.043604
214106,10.043604
214109,8.463827
214111,13.260178
214112,13.260178
214114,8.905361
214115,8.905361
214116,10.043604
214118,6.7657795
214120,10.043604
214121,6.7204866
214122,39.393982
214124,6.7204866
214125,6.7204866
214126,6.7204866
214129,9.37308
214130,9.37308
214131,3.9244978
214133,8.905361
214134,8.905361
214135,10.043604
214136,4.314227
214137,4.314227
214138,6.7657795
214139,10.043604
214140,6.7204866
214141,39.393982
214142,5.019203
214143,4.2392244
214144,6.7204866
214145,6.7204866
214146,6.7204866
214148,7.91873
214149,8.463827
214151,23.737831
214152,12.1810465
214153,5.019203
214154,8.905361
214155,23.737831
214156,23.737831
214158,8.893818
214159,10.043604
214160,6.7204866
214161,37.130722
214162,5.019203
214163,4.2392244
214164,6.7204866
214165,6.7204866
214168,8.463827
214169,7.91873
214175,12.1810465
214176,12.1810465
214177,5.019203
214178,8.905361
214179,8.905361
214180,10.043604
214184,10.043604
214185,6.7204866
214186,38.86757
214187,6.7204866
214188,6.7204866
214191,8.463827
214192,3.9206357
214193,12.1810465
214194,8.905361
214195,5.019203
214196,8.905361
214197,8.905361
214198,10.043604
214202,10.043604
214203,6.7204866
214204,34.69182
214205,6.7204866
214206,6.7204866
214207,6.7204866
214209,7.91873
214210,8.463827
214213,9.37308
214215,8.905361
214216,8.905361
214217,10.043604
214218,4.314227
214221,10.043604
214222,6.7204866
214223,39.393982
214224,5.019203
214225,4.2392244
214226,6.7204866
214227,10.043604
214228,10.043604
214229,8.463827
214230,8.463827
214231,8.463827
214233,3.9206357
214235,8.905361
214236,12.1810465
214237,10.805486
214240,8.905361
214241,8.905361
214242,10.043604
214245,10.043604
214246,6.7204866
214247,39.393982
214248,5.019203
214249,4.2392244
214251,6.7204866
214252,6.7204866
214253,10.043604
214255,8.463827
214256,7.91873
214258,3.9206357
214261,9.37308
214262,9.37308
214263,3.9244978
214265,8.905361
214266,8.905361
214267,10.043604
214271,10.043604
214272,6.7204866
214273,39.393982
214274,5.019203
214275,4.2392244
214276,6.7204866
214277,6.7204866
214278,6.7204866
214281,7.91873
214282,6.218595
214283,3.9206357
214284,8.3715
214285,13.172874
214286,8.3715
214287,8.3715
214288,9.509742
214292,9.509742
214293,6.509592
214296,6.509592
214297,34.69182
214300,13.172874
214301,13.172874
214302,11.972863
214305,8.3715
214306,8.3715
214307,9.509742
214310,6.509592
214311,9.509742
214312,6.509592
214313,9.509742
214314,5.019203
214315,6.218595
214316,6.509592
214317,6.509592
214318,39.393982
214320,3.0426767
214321,3.6123095
214322,3.9206357
214325,13.260178
214326,13.260178
214327,6.9409537
214328,5.019203
214330,10.273295
214331,10.273295
214332,9.509742
214333,8.370075
214334,8.370075
214335,15.289713
214336,9.509742
214337,6.509592
214338,9.509742
214339,5.019203
214340,4.2392244
214341,6.509592
214342,6.509592
214343,31.678505
214344,2.6389883
214345,3.4648154
214346,3.9704206
214348,3.9206357
214349,4.434737
214350,6.218595
214351,10.364905
214352,13.260178
214355,10.273295
214356,9.509742
214357,8.78886
214358,8.78886
214360,9.509742
214361,6.509592
214362,6.509592
214363,5.019203
214364,4.2392244
214366,6.509592
214367,9.509742
214368,39.393982
214370,3.4648154
214371,3.9704206
214373,3.9206357
214374,3.9206357
214375,3.9929206
214376,48.739643
214377,48.739643
214378,11.972863
214379,5.019203
214381,48.739643
214382,48.739643
214383,34.46651
214387,34.46651
214388,20.255878
214389,34.46651
214390,5.019203
214391,4.2392244
214393,23.770761
214394,13.704652
214395,39.393982
214396,2.3592906
214397,3.0426767
214398,7.1969604
214399,2.3592906
214400,6.6800485
214402,3.9929206
214403,8.3715
214404,23.737831
214406,23.737831
214407,23.737831
214408,9.509742
214411,8.893818
214412,9.509742
214413,6.509592
214414,9.509742
214415,5.019203
214416,4.2392244
214417,6.509592
214418,6.509592
214421,3.0426767
214422,3.9704206
214425,13.172874
214426,13.172874
214427,11.972863
214428,5.019203
214430,23.737831
214431,23.737831
214432,9.509742
214434,9.509742
214435,9.509742
214436,9.509742
214437,5.019203
214438,4.2392244
214440,6.509592
214441,6.509592
214443,2.3592906
214444,3.0426767
214445,3.6123095
214447,3.9206357
214450,10.364905
214454,10.273295
214455,10.273295
214456,9.509742
214457,8.78886
214458,8.370075
214459,8.370075
214460,9.509742
214461,6.509592
214462,6.509592
214463,5.019203
214464,4.2392244
214466,6.509592
214467,9.509742
214468,31.678505
214469,2.6389883
214470,3.4648154
214471,3.9704206
214472,10.364905
214473,10.364905
214475,10.273295
214476,10.273295
214477,9.509742
214478,8.370075
214481,9.509742
214482,6.509592
214483,25.049269
214484,5.019203
214487,9.509742
214488,39.393982
214491,3.9704206
214494,10.364905
214495,6.9409537
214498,10.273295
214499,10.273295
214500,9.509742
214501,8.78886
214504,9.509742
214505,6.509592
214506,9.509742
214507,5.019203
214508,4.2392244
214510,6.509592
214511,9.509742
214512,39.393982
214513,2.6389883
214514,3.4648154
214515,3.9704206
214517,3.9206357
214518,4.434737
214519,3.9929206
214522,10.273295
214523,10.273295
214524,9.509742
214526,8.370075
214527,9.509742
214528,6.509592
214529,6.509592
214530,6.509592
214531,6.509592
214534,3.4648154
214539,2.0448098
214540,10.273295
214541,10.273295
214542,9.509742
214543,8.78886
214545,9.509742
214546,6.509592
214547,9.509742
214550,6.509592
214551,6.509592
214554,3.9704206
214555,8.3715
214556,13.172874
214557,9.932012
214559,23.737831
214560,23.737831
214561,9.509742
214564,9.509742
214565,6.509592
214566,9.509742
214567,5.019203
214569,6.509592
214570,6.509592
214571,59.100895
214572,2.3592906
214573,3.5813425
214574,3.6123095
214575,3.9206357
214577,13.172874
214578,13.172874
214579,5.019203
214581,8.3715
214582,8.3715
214583,9.509742
214587,9.509742
214588,6.509592
214589,9.509742
214590,6.509592
214591,6.509592
214592,39.393982
214593,2.6389883
214595,3.6123095
214596,10.364905
214597,10.364905
214600,10.273295
214601,9.509742
214605,9.509742
214606,6.509592
214607,9.509742
214608,5.019203
214609,4.2392244
214610,6.509592
214611,9.509742
214612,39.393982
214614,3.4648154
214615,3.9704206
214618,10.364905
214619,10.364905
214620,6.9409537
214622,10.273295
214623,10.273295
214624,9.509742
214625,8.370075
214626,8.370075
214627,8.370075
214628,9.509742
214629,6.509592
214630,6.509592
214631,5.019203
214632,4.2392244
214634,6.509592
214635,6.509592
214636,39.393982
214637,2.6389883
214638,3.4648154
214639,3.9704206
214640,2.3592906
214642,10.364905
214643,10.364905
214646,10.273295
214647,9.509742
214651,9.509742
214652,6.509592
214653,9.509742
214656,9.509742
214657,39.393982
214660,3.9704206
214661,23.737831
214662,23.737831
214663,10.805486
214665,23.737831
214666,23.737831
214667,9.509742
214671,9.509742
214672,6.509592
214673,9.509742
214674,5.019203
214675,4.2392244
214676,6.509592
214677,9.509742
214678,39.393982
214679,2.3592906
214680,3.4648154
214681,3.6123095
214683,3.9206357
214688,8.3715
214689,23.737831
214690,10.805486
214693,23.737831
214694,23.737831
214695,9.509742
214696,8.893818
214699,9.509742
214700,6.509592
214701,9.509742
214704,6.509592
214705,6.509592
214706,31.678505
214708,3.0426767
214709,3.6123095
214710,4.434737
214712,10.364905
214713,10.364905
214714,6.9409537
214716,10.273295
214717,10.273295
214718,9.509742
214719,8.78886
214720,8.78886
214721,15.289713
214722,9.509742
214723,6.509592
214724,6.509592
214725,5.019203
214726,4.2392244
214727,6.509592
214728,9.509742
214729,31.678505
214730,2.6389883
214731,3.4648154
214732,3.9704206
214733,2.3592906
214734,3.9206357
214736,3.9929206
214737,10.364905
214738,10.364905
214740,18.938322
214741,18.938322
214742,9.509742
214743,8.370075
214745,15.289713
214746,9.509742
214747,6.509592
214748,9.509742
214749,6.509592
214750,9.509742
214751,39.393982
214753,3.4648154
214754,3.9704206
214755,8.3715
214763,6.509592
214767,13.172874
214768,13.172874
214769,9.932012
214771,8.3715
214772,8.3715
214773,9.509742
214775,9.509742
214776,6.509592
214777,9.509742
214778,5.019203
214780,6.509592
214781,6.509592
214782,39.393982
214785,3.6123095
214787,3.9206357
214788,10.364905
214789,10.364905
214790,10.273295
214791,10.273295
214792,9.509742
214793,15.289713
214794,9.509742
214795,6.509592
214796,6.509592
214797,5.019203
214798,4.2392244
214799,6.509592
214800,9.509742
214801,39.393982
214802,2.6389883
214803,3.4648154
214804,3.9704206
214807,4.434737
214808,3.9929206
214809,13.172874
214810,13.172874
214811,10.805486
214813,23.737831
214814,23.737831
214815,9.509742
214818,8.893818
214819,9.509742
214820,6.509592
214821,9.509742
214822,5.019203
214826,6.509592
214827,6.509592
214828,78.85391
214830,3.0426767
214831,3.6123095
214833,3.9206357
214834,3.9206357
214836,10.364905
214838,10.273295
214839,10.273295
214841,8.78886
214843,9.509742
214844,6.509592
214845,9.509742
214846,6.509592
214847,9.509742
214848,39.393982
214854,13.172874
214855,13.172874
214856,9.932012
214858,8.3715
214859,8.3715
214860,9.509742
214864,9.509742
214865,6.509592
214866,9.509742
214869,6.509592
214870,9.509742
214872,2.3592906
214874,3.6123095
214875,3.9206357
214877,8.3715
214878,13.172874
214879,9.932012
214880,23.737831
214881,23.737831
214882,9.509742
214884,9.509742
214885,6.509592
214886,9.509742
214887,5.019203
214888,4.2392244
214889,6.509592
214890,6.509592
214891,39.393982
214893,3.0426767
214894,3.6123095
214895,2.3592906
214896,3.9206357
214899,10.273295
214904,9.509742
214907,6.509592
214908,9.509742
214909,31.678505
214912,3.9704206
214914,10.364905
214915,6.9409537
214917,4.2392244
214918,10.273295
214919,10.273295
214920,9.509742
214921,8.78886
214922,8.370075
214924,9.509742
214925,6.509592
214926,6.509592
214927,5.019203
214928,4.2392244
214931,6.509592
214932,6.509592
214933,31.678505
214935,3.4648154
214936,3.9704206
214940,10.364905
214942,3.9244978
214943,10.273295
214944,10.273295
214945,9.509742
214947,8.370075
214948,8.370075
214949,9.509742
214950,6.509592
214951,6.509592
214953,4.2392244
214954,6.509592
214955,6.509592
214956,39.393982
214959,23.737831
214960,23.737831
214961,5.019203
214964,23.737831
214965,23.737831
214966,9.509742
214969,8.893818
214970,9.509742
214971,6.509592
214972,9.509742
214973,5.019203
214974,4.2392244
214975,6.509592
214976,6.509592
214977,39.393982
214979,3.0426767
214980,3.6123095
214982,3.9206357
214985,10.364905
214986,10.364905
214987,3.9244978
214990,10.273295
214991,10.273295
214992,9.509742
214993,8.78886
214994,8.370075
214995,15.289713
214996,9.509742
214997,6.509592
214998,9.509742
214999,5.019203
215000,4.2392244
215002,9.509742
215003,31.678505
215004,2.6389883
215005,3.4648154
215006,3.9704206
215008,13.260178
215009,10.364905
215010,3.9244978
215011,10.273295
215012,10.273295
215013,9.509742
215014,8.78886
215015,8.78886
215016,15.289713
215017,9.509742
215018,6.509592
215019,9.509742
215020,5.019203
215021,4.2392244
215022,6.509592
215023,11.005212
215024,39.393982
215026,3.4648154
215027,3.9704206
215029,3.9206357
215030,10.364905
215031,10.364905
215033,10.273295
215034,10.273295
215035,9.509742
215038,9.509742
215039,6.509592
215040,9.509742
215043,6.509592
215044,6.509592
215048,3.9704206
215049,3.9206357
215050,3.9206357
215051,3.9929206
215052,10.364905
215053,10.364905
215054,3.9244978
215055,10.273295
215056,10.273295
