LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
-0.14466030323122744,0.34222870014667894,1.1033568269298213,0.9210984908722615,-0.5706671562811166,0.4352371176999073,-0.2822895398774689,-0.22442004781975894,0.13087389319024298,-0.12778929208355794,-0.7978280928003665,-0.129400404618443,-0.7513155952696453,0.14623035161653866,-0.31927128408464117,1.070748215479172,0.3336956129026353,0.5189314470150379,-0.7494211602795274,0.8812375603365493,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,0.11137131833848443,20,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NF,Detchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
0.5031643035394782,-0.028756620581627132,0.7114895735787058,0.34138218726672676,-0.5706671562811166,0.7379414230844527,-0.2822895398774689,-1.0110326049763625,-0.3203583376755691,-0.5963500297232703,1.4728948925054492,-0.129400404618443,0.7354350694442238,0.14623035161653866,0.8914717672493225,0.5789074680865146,0.3336956129026353,0.1896922292260047,0.1788120477867377,1.6185480692714271,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-1.6154751189743255,-1.3961980504298726,60,RL,Pave,NAA,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NP,NF,NE,WD,Abnorml
-1.5791290753663614,-0.6750873681887417,1.1360124313757476,1.0177178748065174,-0.11546746119647427,0.2256725985875298,-0.2822895398774689,-1.2792472018291872,-1.111109965552065,-0.23302753262295858,-0.7978280928003665,-0.129400404618443,-0.8292725589625073,-1.0398602781620523,-0.924642809751623,1.11173494442856,0.3336956129026353,0.2790571597687423,-0.7494211602795274,-0.009679304626428244,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,-1.3961980504298726,180,RM,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,SFoyer,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NF,Basment,Fin,TA,TA,Y,NP,NF,NE,New,Partial
-0.05211393083541234,-0.1366814689489477,-0.0722449331235249,-0.8180504199443427,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,0.8574539562924751,-0.23274042876958617,-0.54373090945357,-0.7978280928003665,-0.129400404618443,-1.0594312136747668,0.14623035161653866,-0.31927128408464117,-0.4047740266988002,-0.9984798417321041,-0.7792117545531502,0.38766451960164733,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.5069149769028658,-0.6424133660456941,20,RL,Pave,NAA,IR1,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,Plywood,Plywood,None,TA,TA,PConc,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,NF,Attchd,Unf,TA,TA,Y,NP,NF,NE,WD,Family
1.1509889103101838,0.27217400083016796,0.31962232022759046,-0.23833411633880797,0.9725708343716952,0.53261053062081,-0.2822895398774689,-0.9343998630184125,-0.4583565442024922,-0.030068068725543042,1.9601350472471832,-0.129400404618443,1.5484148336697852,1.3323209813951296,2.102214818583286,0.21002690754202155,0.3336956129026353,0.08621704649230856,1.478338539079509,2.3097766713978753,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.6016451651685939,0.8651560027226629,60,RL,Pave,NAA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,7,Gable,CompShg,CemntBd,CmentBd,BrkFace,Gd,TA,CBlock,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,Ex,Typ,TA,Attchd,RFn,TA,TA,Y,NP,GdPrv,NE,WD,Normal
-1.0238508409914708,0.608842671748357,-0.43145658202871395,0.5829306471023663,-0.5706671562811166,1.770946325375768,-0.2822895398774689,-0.8126890375557861,0.941339550570585,1.0899674913009354,-0.7978280928003665,-0.129400404618443,0.15075784174775841,-1.0398602781620523,-0.31927128408464117,-0.8556280451420695,-0.9984798417321041,-0.6898468240104125,1.478338539079509,3.2774967143749025,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,2.079725354597207,-1.3961980504298726,20,RL,Pave,NAA,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,Gd,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,Y,NP,NF,NE,WD,Normal
1.428628027497629,1.1600411682546443,-0.3334897686909351,1.0177178748065174,-0.15432597175248033,-0.9322242898414651,-0.2822895398774689,-1.2792472018291872,-2.3092848698413815,1.5184374706399237,-0.7978280928003665,-0.129400404618443,0.46815405106869673,0.14623035161653866,1.4968432929163045,-0.7326678582939051,0.3336956129026353,-0.6098887282616473,-0.7494211602795274,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,1.7102053072400536,0.8651560027226629,20,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,4,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,Fa,Slab,NB,NB,NB,NB,NB,GasA,TA,Y,SBrkr,TA,Min1,TA,Attchd,Unf,TA,TA,Y,NP,GdPrv,NE,WD,Normal
0.7808034207269234,0.02413975382982538,1.2013236402676,1.0660275667736452,1.0946975818334286,1.7942312719438098,-0.2822895398774689,-0.6165993743104438,1.1560034273902433,1.1150242152388878,0.46853664900480013,-0.129400404618443,1.1920401425024156,0.14623035161653866,0.8914717672493225,1.1937084023273363,1.6658710675373747,1.520759352573096,0.6274580983520992,1.1577290011871284,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,1.7102053072400536,-0.6424133660456941,60,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Ex,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Attchd,Fin,TA,TA,Y,NP,NF,NE,New,Partial
-0.05211393083541234,0.04515616362477868,1.2013236402676,1.0660275667736452,-0.5706671562811166,-0.8898880233541161,-0.2822895398774689,0.6275557304186253,-0.4123571420268512,-0.7491960457447808,1.2752408674687084,-0.129400404618443,0.4625856965192066,0.14623035161653866,0.28610024158234065,1.1937084023273363,0.3336956129026353,0.5283382818090103,0.3644586893999907,0.9273194671449791,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.8764350242600191,0.8651560027226629,60,RL,Pave,NAA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NF,Attchd,RFn,TA,TA,Y,NP,NF,NE,WD,Normal
0.5031643035394782,-0.057286143056901905,-0.20286735090723002,-1.0112891878128543,1.4277705294563376,0.4945078907821959,0.3640927059851416,-1.2792472018291872,-0.6007356461747145,-0.9195817685228581,1.0706919345818484,-0.129400404618443,0.1711751417625556,1.3323209813951296,0.28610024158234065,-0.5687209424963527,0.3336956129026353,-0.11132648418111137,1.7877496084349307,1.280614086009608,-0.36080276778619824,-0.11283743469380407,3.059460502989751,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,0.11137131833848443,60,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,Gd,GLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,NF,Attchd,RFn,TA,TA,Y,NP,NF,NE,WD,Normal
-0.19093348942913496,-0.05830142855424264,-0.03958932867759861,-0.7697407279772148,-0.5706671562811166,0.3420973314277395,2.388610683592563,-1.2476925433759136,-0.000552970168731419,-0.27812963571127314,-0.7978280928003665,-0.129400404618443,-0.8626826862594482,0.14623035161653866,-0.31927128408464117,-0.3637872977494121,0.3336956129026353,-0.026664971035359968,0.6429286518198702,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,1.1387002354496256,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,0.11137131833848443,20,RL,Pave,NAA,Reg,Lvl,AllPub,FR2,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,8,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,Gd,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,NF,Attchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
0.4106179311436631,-0.018705294157953814,0.18899990244388534,-0.43157288420731954,-0.5706671562811166,-0.5215625049141799,-0.2822895398774689,0.1587436619699906,-0.4868323645969367,-0.8343889071338194,1.114359684299268,-0.129400404618443,0.26954940547021483,1.3323209813951296,0.8914717672493225,-0.07688019510369527,0.3336956129026353,0.29316741195970086,-0.7494211602795274,-0.25544947427138753,-0.36080276778619824,-0.11283743469380407,4.292976271134785,-0.06919277142825457,-0.10875422909525084,-1.2459550716171723,-1.3961980504298726,60,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NP,GdWo,NE,WD,Normal
-0.4222994204186727,-0.3171992303761311,-0.660045813150198,-1.6876248753526448,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,-1.2792472018291872,-2.3092848698413815,-0.3132090492244067,-0.7978280928003665,-0.129400404618443,-0.8886683408237356,-1.0398602781620523,-0.924642809751623,-1.1425351477877863,0.3336956129026353,0.7493988994673612,-0.7494211602795274,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,-1.3961980504298726,20,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,Hip,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,CBlock,NB,NB,NB,NB,NB,GasA,TA,Y,FuseF,TA,Typ,NF,Detchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
-0.8850312823977481,-0.13444784085479808,-1.6397139465279864,0.14814341939821518,-0.5706671562811166,0.3886672245638234,-0.2822895398774689,-1.2206456932731078,-0.885493850119159,-0.8343889071338194,0.696068608058723,-0.129400404618443,-0.06826410386552068,0.14623035161653866,0.28610024158234065,-1.9622697267755487,0.3336956129026353,-0.6663297370254816,-0.7494211602795274,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,0.8651560027226629,70,RM,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2Story,7,9,Hip,CompShg,VinylSd,VinylSd,None,TA,Gd,PConc,TA,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NF,Detchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
0.4568911173415706,0.21277979923573473,1.0053900135920424,0.7761694149708779,-0.5706671562811166,0.4775733841872563,-0.2822895398774689,-0.6526618411141849,-0.24150221966018448,-0.5537535990287511,1.2614510517684705,-0.129400404618443,0.59622620570697,0.14623035161653866,-0.31927128408464117,0.9477880286310076,0.3336956129026353,0.7352886472764026,-0.7494211602795274,0.0056813309763817125,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,0.8651560027226629,60,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NF,Attchd,RFn,TA,TA,Y,NP,NF,NE,WD,Normal
1.9839062618725196,0.054293733100845336,0.7768007824705584,0.48631126316811046,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,1.1932856784023145,0.09363628190520024,-0.17038572277807726,-0.7978280928003665,-0.129400404618443,-0.7828696043834228,0.14623035161653866,-0.31927128408464117,0.701867654934679,0.3336956129026353,0.970459517125712,2.2828073194036054,0.2975334074297709,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,0.8651560027226629,20,RL,Pave,NAA,Reg,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NF,Attchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
0.2717983725499405,0.2843574267982568,0.8747675958083373,0.6312403390694942,0.6228442393676408,1.1718881545797797,-0.2822895398774689,-0.1883575810160178,0.9281968642346876,0.8218605451648432,-0.7978280928003665,-0.129400404618443,-0.04784680385072348,0.14623035161653866,0.28610024158234065,0.7838411128334551,0.3336956129026353,0.1990990640199771,0.33351758246444857,-0.08648248264047803,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.8764350242600191,0.11137131833848443,20,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Mod,CollgCr,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Attchd,Fin,TA,TA,Y,NP,NF,NE,WD,Normal
-0.05211393083541234,1.4577228760749492,0.9400788047001898,0.679550031036622,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,0.6162862095424563,-0.46711833509309053,-0.6840485635061042,1.0017428560806598,-0.129400404618443,0.2899667054850121,0.14623035161653866,0.28610024158234065,0.8658145707322314,0.3336956129026353,0.17087855963805995,-0.7494211602795274,0.8965981959393592,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,0.8651560027226629,60,RL,Pave,NAA,IR3,Lvl,AllPub,CulDSac,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,BuiltIn,Fin,TA,TA,Y,NP,NF,NE,WD,Normal
0.040432441560402745,-0.1242949858813907,-0.3988009775827877,-1.3011473396156217,-0.5706671562811166,0.1706354521539761,0.7787530146517219,-0.8983373962146713,-0.4167380374721503,-0.7542073905323713,-0.7978280928003665,-0.129400404618443,-1.2153451410604907,0.14623035161653866,-0.924642809751623,-0.5687209424963527,0.3336956129026353,0.744695482070375,-0.7494211602795274,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,-1.3961980504298726,20,RL,Pave,NAA,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,BLQ,LwQ,GasA,TA,Y,SBrkr,TA,Typ,NF,Detchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
