LotFrontage,LotArea,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BedroomAbvGr,TotRmsAbvGrd,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,MSSubClass,MSZoning,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageType,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleType,SaleCondition
-0.4222994204186727,-0.18074485953353578,-0.660045813150198,-1.6876248753526448,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,-1.2792472018291872,-2.3092848698413815,-0.3132090492244067,-0.7978280928003665,-0.129400404618443,-0.8886683408237356,-1.0398602781620523,-0.31927128408464117,-1.1835218767371745,0.3336956129026353,-0.3088700148545313,-0.7494211602795274,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,-1.3961980504298726,90,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,Duplex,1Story,3,4,Gable,CompShg,Stucco,Stone,None,TA,TA,CBlock,NB,NB,NB,NB,NB,GasA,Gd,N,FuseF,TA,Typ,NF,Detchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
-0.8850312823977481,-0.18521211572183505,-1.6397139465279864,-1.6876248753526448,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,0.18353660789756263,-0.8876842978418086,-1.2929269551983509,0.7374380551594363,-0.129400404618443,-0.3745236040874787,0.14623035161653866,-0.31927128408464117,-2.3721370162694297,-0.9984798417321041,-1.0143826244024596,-0.7494211602795274,0.14392705140167134,2.409380841409219,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,0.11137131833848443,70,C (all),Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Feedr,Norm,1Fam,2Story,4,4,Gambrel,CompShg,BrkFace,BrkFace,None,TA,Fa,BrkTil,TA,TA,No,Unf,Unf,GasA,TA,N,SBrkr,TA,Typ,NF,Detchd,Unf,TA,Fa,N,NP,MnPrv,NE,WD,Normal
-0.7462117238040255,-0.6500098164044255,1.1686680358216737,1.0660275667736452,-0.17097961913362578,-0.9322242898414651,-0.2822895398774689,1.5561642506149596,0.4462983652517815,0.5938443573294752,-0.7978280928003665,-0.129400404618443,-0.21675355851859124,-1.0398602781620523,0.28610024158234065,1.1527216733779482,1.6658710675373747,0.8575774995980435,0.1788120477867377,-0.43977710150510707,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-1.6154751189743255,-0.6424133660456941,120,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,Fin,TA,TA,Y,NP,NF,NE,New,Partial
-2.226953682137067,-0.8563158294640637,0.09103308910610651,-0.5765019601087032,1.0114293449277012,-0.17863874636665306,-0.2822895398774689,-0.5670134824552997,-0.8373040002208684,-1.2352964901410601,0.45704513592126866,-0.129400404618443,-0.5582793042206535,0.14623035161653866,0.28610024158234065,-0.19984038195185963,-0.9984798417321041,-0.9485347808446529,0.3644586893999907,-0.25544947427138753,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.5069149769028658,-0.6424133660456941,160,RM,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,Twnhs,2Story,6,5,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,NF,Detchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
1.2898084689039064,0.3201970048543849,1.2339792447135263,1.1143372587407732,1.7608434770792467,1.9000719381621824,-0.2822895398774689,-0.41374799853939986,1.4626661085611836,1.4106935577067279,0.5076077934888071,-0.129400404618443,1.4426160972294724,0.14623035161653866,2.102214818583286,1.2346951312767245,1.6658710675373747,1.770040474613364,2.20545455206475,3.5232668840198618,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.13739492954571259,0.8651560027226629,60,RL,Pave,NAA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,2Story,10,5,Gable,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,RFn,TA,TA,Y,NP,NF,NE,ConLI,Normal
-0.05211393083541234,-0.10368469028537368,0.842111991362411,0.5829306471023663,-0.3375160929450803,0.6384511968391825,-0.2822895398774689,-0.9862396590487904,-0.39921445569095376,-0.6940712530812853,1.1970985785006945,-0.129400404618443,0.440312278321246,0.14623035161653866,0.28610024158234065,0.7428543838840671,0.3336956129026353,-0.20539483212083515,0.3644586893999907,1.1884502723927484,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,-0.6424133660456941,60,RL,Pave,NAA,IR1,Lvl,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,2Story,6,5,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Ex,TA,No,ALQ,Unf,GasA,Ex,Y,SBrkr,TA,Typ,NF,Attchd,Fin,TA,TA,Y,NP,NF,NE,WD,Normal
-0.19093348942913496,-0.1572917645449647,0.7768007824705584,0.43800157120098254,-0.5706671562811166,0.11559830572042243,-0.2822895398774689,-0.16356463508844576,-0.1407416244183041,-0.4384926689141694,-0.7978280928003665,-0.129400404618443,-0.9814742499819047,0.14623035161653866,-0.924642809751623,0.7428543838840671,-0.9984798417321041,-0.7839151719501364,-0.7494211602795274,0.2975334074297709,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.8764350242600191,-0.6424133660456941,20,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,NF,Attchd,Unf,TA,TA,Y,NP,NF,NE,WD,Normal
-0.6536653514082104,-0.18267390197848318,-1.933614386541323,-1.6876248753526448,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,0.8394227228906045,-0.2502640105507828,-0.35329980752513074,1.3625763669035473,-0.129400404618443,0.8263848604192294,1.3323209813951296,0.28610024158234065,0.04607999174446908,-2.3306552963668437,-2.190236973649007,-0.7494211602795274,2.263694764589445,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,1.7102053072400536,0.11137131833848443,70,RH,Pave,NAA,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,2Story,5,6,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,PConc,TA,TA,Av,Unf,Unf,GasA,TA,N,FuseA,TA,Typ,NF,NG,NG,NG,NG,N,NP,NF,NE,WD,Abnorml
0.5031643035394782,0.007692128772905405,0.05837748466018023,-0.6248116520758311,1.0280829923088468,-0.40937139872270506,-0.2822895398774689,-0.186103676840784,-0.705877136861894,-0.3833678762506738,0.9902513429971282,-0.129400404618443,0.5034202965488009,1.3323209813951296,0.8914717672493225,-0.24082711090124775,0.3336956129026353,0.08621704649230856,0.3953997963355329,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,2.31935104210273,-0.06919277142825457,-0.10875422909525084,1.7102053072400536,-1.3961980504298726,60,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,6,5,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,Gd,Y,SBrkr,TA,Min2,TA,Attchd,RFn,TA,TA,Y,NP,NF,NE,WD,Normal
0.7808034207269234,1.228065296576474,-1.705025155419839,-1.6876248753526448,-0.5706671562811166,1.455541140045018,-0.2822895398774689,-0.7338023914226024,0.6916285101885338,0.513662840728027,2.084243388549323,-0.129400404618443,2.0514228613070618,1.3323209813951296,2.102214818583286,-2.454110474168206,1.6658710675373747,1.8735156573470602,-0.7494211602795274,-0.6855472711500663,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,1.7102053072400536,-0.6424133660456941,70,RL,Pave,NAA,IR1,Lvl,AllPub,Inside,Gtl,Crawfor,Feedr,Norm,1Fam,2Story,6,6,Hip,CompShg,Wd Sdng,Stucco,None,TA,TA,BrkTil,Gd,TA,No,BLQ,Unf,GasW,TA,N,FuseA,TA,Typ,Gd,Detchd,Unf,TA,TA,N,NP,NF,NE,WD,Normal
0.2717983725499405,-0.13444784085479808,1.1686680358216737,1.0177178748065174,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,1.17300054082521,0.07392225240135407,-0.19293677432223452,1.2039934863508133,-0.129400404618443,0.8171042695034125,0.14623035161653866,0.8914717672493225,1.1527216733779482,1.6658710675373747,2.6307658582618365,0.8595164003686655,0.02104196657919167,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,2.079725354597207,-0.6424133660456941,60,FV,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Attchd,RFn,TA,TA,Y,NP,NF,NE,WD,Normal
-1.3477631443768237,-0.49629559210703755,-1.5744027376361338,1.0660275667736452,-0.5706671562811166,0.6236335035686104,-0.2822895398774689,-1.141759047139924,-0.5656884826123213,-0.9245931133104486,0.024964243980485894,-0.129400404618443,-0.67707086794311,0.14623035161653866,0.28610024158234065,-2.2901635583706534,-0.9984798417321041,-1.0614167983723215,-0.7494211602795274,0.7890737467196896,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.5069149769028658,1.6189406871068415,50,RM,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,4,8,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,BrkTil,TA,TA,No,BLQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NF,Detchd,Unf,TA,TA,N,NP,MnPrv,NE,WD,Normal
1.6137207722892593,0.3242581468437479,1.2339792447135263,1.162646950707901,4.203378426313913,-0.9322242898414651,-0.2822895398774689,3.061772239671152,1.9095174439816964,2.0070435874299983,1.9003791792128195,-0.129400404618443,3.009179843819367,1.3323209813951296,2.7075863442502683,1.2756818602261126,1.6658710675373747,1.666565291879668,0.3644586893999907,0.5125823058691102,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,0.8651560027226629,60,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NP,NF,NE,New,Partial
0.17925200015412537,-0.1351585407029366,1.2013236402676,1.0660275667736452,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,1.6553360343252477,0.5426780650483628,0.34327711794994975,-0.7978280928003665,-0.129400404618443,-0.40236537683492946,0.14623035161653866,-0.31927128408464117,1.1937084023273363,0.3336956129026353,-0.1395469885630285,-0.7494211602795274,-0.3476132878882473,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.6016451651685939,-0.6424133660456941,20,RL,Pave,NAA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Av,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,NF,Attchd,Fin,TA,TA,Y,NP,NF,NE,New,Partial
-0.05211393083541234,0.005864614877692074,0.09103308910610651,-0.5765019601087032,0.7616246342105195,0.8861183557901741,-0.08715527697554878,-0.7924038999786818,0.11554075913169597,-0.1453289988401247,1.461403379421918,-0.129400404618443,1.0602557514978157,0.14623035161653866,0.28610024158234065,-0.19984038195185963,0.3336956129026353,0.08621704649230856,1.0683688721835751,2.448022391823165,3.3113010862635406,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,1.0206554720826386,1.7102053072400536,0.8651560027226629,60,RL,Pave,NAA,IR1,Lvl,AllPub,Corner,Gtl,NWAmes,PosN,Norm,1Fam,2Story,7,6,Gable,CompShg,HdBoard,HdBoard,Stone,TA,TA,CBlock,Gd,TA,Mn,ALQ,BLQ,GasA,Ex,Y,SBrkr,TA,Typ,TA,Attchd,RFn,TA,TA,Y,NP,NF,Shed,WD,Normal
-0.4222994204186727,-0.3171992303761311,-0.660045813150198,-0.14171473240455218,-0.5706671562811166,-0.5511978914553242,1.8641873520436527,0.2443920206288758,0.33677597911930285,-0.07266449942006235,0.9672683168300654,-0.129400404618443,0.7150177694294265,0.14623035161653866,0.28610024158234065,-1.1425351477877863,-0.9984798417321041,-1.0614167983723215,-0.7494211602795274,-0.6855472711500663,2.344957966776767,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-0.5069149769028658,0.8651560027226629,50,RL,Pave,NAA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,4,Gable,CompShg,VinylSd,Wd Sdng,None,TA,TA,CBlock,TA,TA,No,Rec,BLQ,GasA,Gd,Y,FuseA,TA,Min1,NF,Attchd,Unf,TA,TA,Y,NP,GdPrv,NE,WD,Normal
-0.4222994204186727,-0.3171992303761311,-1.2805022976227973,0.7278597230037499,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,0.4697824381522579,-0.6094974370653128,-0.7867811316517096,0.6983669106754293,-0.129400404618443,-0.03114174020225304,0.14623035161653866,-0.31927128408464117,-1.9212829978261605,-0.9984798417321041,-0.9203142764627358,-0.7494211602795274,-0.6855472711500663,1.4430377219224453,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,-1.6154751189743255,0.11137131833848443,70,RL,Pave,NAA,Reg,HLS,AllPub,Inside,Mod,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Stucco,Wd Shng,None,TA,Fa,BrkTil,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Gd,Attchd,RFn,TA,TA,P,NP,MnPrv,NE,WD,Normal
2.816823613434855,3.0224808845764963,1.2013236402676,1.1143372587407732,3.6593592785298283,3.851773823228971,-0.2822895398774689,0.6996806640261076,4.564340083832979,4.943691632958036,2.7369613316939096,-0.129400404618443,5.860177373158321,0.14623035161653866,2.7075863442502683,1.1937084023273363,1.6658710675373747,1.9675840052867841,0.8595164003686655,5.550870783590777,-0.36080276778619824,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,1.3406852598829004,-0.6424133660456941,60,RL,Pave,NAA,IR1,Bnk,AllPub,Inside,Gtl,Edwards,PosN,PosN,1Fam,2Story,10,5,Hip,CompShg,CemntBd,CmentBd,Stone,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,BuiltIn,Fin,TA,TA,Y,NP,NF,NE,New,Partial
-0.4222994204186727,-0.07353071101435373,-1.476435924298355,0.43800157120098254,-0.5706671562811166,-0.9322242898414651,-0.2822895398774689,0.30299352918495515,-0.7715905685413812,-0.8093321831958669,0.6501025557245972,-0.129400404618443,-0.0868252856971545,0.14623035161653866,-0.31927128408464117,-2.1672033715224894,-0.9984798417321041,-1.0143826244024596,-0.7494211602795274,-0.6855472711500663,0.9920775994952844,-0.11283743469380407,-0.2710320710018423,-0.06919277142825457,-0.10875422909525084,0.23212511781144066,-0.6424133660456941,50,RM,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,Gambrel,CompShg,VinylSd,VinylSd,None,TA,TA,PConc,TA,TA,Mn,Unf,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,NF,Detchd,Unf,TA,Fa,P,NP,GdWo,NE,WD,Normal
