PassengerId,Survived
1006,0.7308998363217365
1007,0.19153235312513528
1008,0.17197127807873058
1009,0.7301365502548889
1010,0.4792166311382514
1011,0.7225437597005124
1012,0.8769376759187998
1013,0.12609801686484923
1014,0.9207172574232867
1015,0.11361011467644944
1016,0.1736547688681621
1017,0.6740238069674139
1018,0.15258375384353284
1019,0.571165863224443
1020,0.19415316278342853
1021,0.13972520041147396
1022,0.08798170441792363
1023,0.35504417770204366
1024,0.6017191851257295
1025,0.1244145260754177
1026,0.01678749407774438
1027,0.1396656435000374
1028,0.1819127191636104
1029,0.2976401547705294
1030,0.6341030670949928
1031,-0.007514263348460615
1032,0.48954864075393084
1033,0.9511329299420351
1034,0.32287579227989127
1035,0.2886585190186939
1036,0.366990045663502
1037,-0.04519410147334457
1038,0.46524052177651165
1039,0.15266107440986154
1040,0.4575411636522153
1041,0.22683042490311744
1042,1.052282283121501
1043,0.17241485235834186
1044,-0.09442300676174509
1045,0.5486061847196042
1046,0.025073181244595677
1047,0.13957311432506825
1048,0.9983664462976385
1049,0.6340435101835563
1050,0.366990045663502
1051,0.6137697055590066
1052,0.6615596188772013
1053,0.2615849746943888
1054,0.7857021705412602
1055,0.11353407163324647
1056,0.20062109978262233
1057,0.5700578420952662
1058,0.3940743729767445
1059,0.08875571462152743
1060,1.0044155214091588
1061,0.6408485612018773
1062,0.11370136632829309
1063,0.1786787506640135
1064,0.10041579261830358
1065,0.17221209118794556
1066,-0.01089726606532615
1067,0.8619349317113387
1068,0.8315817955542953
1069,0.30921440412777834
1070,0.7247727866143929
1071,0.7857613980406792
1072,0.27176840677375425
1073,0.4262644834451499
1074,0.9706494825133163
1075,0.1736547688681621
1076,1.0288482818751776
1077,0.20800155330025127
1078,0.8189876787194411
1079,0.08988725539920495
1080,0.23734501847268907
1081,0.20708903678181612
1082,0.20229414502021825
1083,0.4573738689571688
1084,0.17364410329884317
1085,0.1309572159917256
1086,0.417323441898094
1087,0.08145421050729329
1088,0.6886085307544415
1089,0.6663591047434386
1090,0.31628353533608156
1091,0.6017823928598246
1092,0.663922032891778
1093,0.2920818262519935
1094,0.4068329143877444
1095,0.8570349685697062
1096,0.303347661337694
1097,0.5159036045776221
1098,0.6162891395581307
1099,0.30981559833688777
1100,0.9720758364131897
1101,0.1332103600632326
1102,0.09238459661937326
1103,0.11354928024188715
1104,0.37425400421838195
1105,0.5220377127255047
1106,0.3441024205185592
1107,0.371841591819849
1108,0.6616039975972144
1109,0.26315086173355184
1110,0.8691292058913044
1111,0.1138534524146988
1112,0.7709909587233812
1113,0.15912901140905533
1114,0.8106614020196004
1115,0.15905169084272663
1116,0.8426334490817906
1117,0.6598895112850809
1118,0.14611581684433905
1119,0.6615646985524872
1120,0.035148653743098945
1121,0.23296078477859128
1122,0.391072351747064
1123,0.9907266523308969
1124,0.11109951501475868
1125,0.17369406791288944
1126,0.41105203300849924
1127,0.1655373914968128
1128,0.25056016778654655
1129,0.22395430965837015
1130,0.7884013603312159
1131,0.8514396569453774
1132,0.8297812224309262
1133,0.6651592721802193
1134,0.39013770389644653
1135,0.11380402443661697
1136,0.06831001564493433
1137,0.3336005887836795
1138,0.8138552098341233
1139,0.1511923000360682
1140,0.7225437597005124
1141,0.6147629128175223
1142,0.9020247957125427
1143,0.16555892688664775
1144,0.5085893072120834
1145,0.14011301993180902
1146,0.08518878556890375
1147,0.11370136632829309
1148,0.1736547688681621
1149,0.1138534524146988
1150,0.830825643449211
1151,0.15904536406153214
1152,0.014163245734028163
1153,0.159069454497619
1154,0.7665170589576381
1155,0.7287626958019502
1156,0.3302968648710817
1157,0.11380654906565124
1158,0.44946539246406436
1159,0.11370136632829309
1160,0.6017633820990238
1161,0.1851870648616778
1162,0.4145372611463134
1163,0.1736547688681621
1164,1.002967173895602
1165,0.6163652808884651
1166,0.17221081366481972
1167,0.7807551926932566
1168,0.2839438503401124
1169,0.1634865230250555
1170,0.22664503215293497
1171,0.32275147233527535
1172,0.6342893725508401
1173,0.24295390121488802
1174,0.6615646985524872
1175,0.7365590303803262
1176,0.7247370180126962
1177,0.06186661868289911
1178,0.11361011467644944
1179,0.4528036293465758
1180,0.17221209118794556
1181,0.1138534524146988
1182,0.46151061050740805
1183,0.6483854868158503
1184,0.17221209118794556
1185,0.26377376434070343
1186,0.06255100607172537
1187,0.12674242306403882
1188,0.9643221218575455
1189,0.08149387507844907
1190,0.45036935232860964
1191,0.10732595850406845
1192,0.08789805707040044
1193,0.34393485949597047
1194,0.1887831350528526
1195,0.13991150586732126
1196,0.6615646985524872
1197,0.6637131412483747
1198,0.4323991230242267
1199,0.2886472563935736
1200,0.2543789715265379
1201,0.44609446738396163
1202,0.178719127862484
1203,0.21101843565998257
1204,0.11370897063261332
1205,0.603353265559743
1206,0.86260520202947
1207,0.732706925868333
1208,0.31751432087493203
1209,0.3421552833328567
1210,0.12026183250245603
1211,0.23402558395769546
1212,0.12670567906556318
1213,0.19161590218552693
1214,0.2976401547705294
1215,0.42520147865624625
1216,0.9305110017288525
1217,0.1458889652378561
1218,0.7875607068161703
1219,0.415741265857954
1220,0.23463383001618743
1221,0.32997983976649836
1222,0.647808623349117
1223,0.4459603022981309
1224,0.17221081366481972
1225,0.6720304993688856
1226,0.12027448606484503
1227,0.4444379949587812
1228,0.25883253277536666
1229,0.09839384796906181
1230,0.30973527696673986
1231,0.17221209118794556
1232,0.3486232203320505
1233,0.08783850015896388
1234,0.07298407601442225
1235,0.9564463333102755
1236,0.06692314281214551
1237,0.6792569572202247
1238,0.2976401547705294
1239,0.5954426508803325
1240,0.3107281148553227
1241,0.7556437768413791
1242,0.9039650601175655
1243,0.303347661337694
1244,0.36778606721918816
1245,0.11446686854421606
1246,0.735348137019989
1247,0.3150792549749053
1248,0.6574143112853645
1249,0.1138014998075827
1250,0.1736547688681621
1251,0.5435520473934112
1252,-0.16324776172251942
1253,0.8155034512993505
1254,0.7556437768413791
1255,0.12050769486973989
1256,0.9846945067887235
1257,0.5608940056987473
1258,0.1268542302391058
1259,0.6501942512115171
1260,0.902761055405925
1261,0.33710571804156286
1262,0.2819668295039679
1263,1.0174909716866736
1264,0.31363871548099453
1265,0.18121728878504095
1266,0.7452157570258346
1267,0.965835870296258
1268,0.5456438055434081
1269,0.3295235815072808
1270,0.2900397021264174
1271,0.076816677238146
1272,0.1736547688681621
1273,0.18662994191127702
1274,0.6037252926136594
1275,0.6148666490795894
1276,0.28466625925054023
1277,0.7640752232083861
1278,0.13964155306395076
1279,0.09713410779552167
1280,0.21893032786251876
1281,0.1161041848240203
1282,0.5102451756179283
1283,0.7992616866618374
1284,0.21191247168315663
1285,0.16105304735543036
1286,-0.03236940259326593
1287,0.9727482705057171
1288,0.19937443077853145
1289,0.8418231014267026
1290,0.15257742706233834
1291,0.15424587819529478
1292,0.9745873105132982
1293,0.17490153615938464
1294,1.0515236063873823
1295,0.5349392087946276
1296,0.37192978473361393
1297,0.3953184285574328
1298,0.26872678333276867
1299,0.3812192762069794
1300,0.661555816725041
1301,0.7163109726510271
1302,0.6615646985524872
1303,0.9188752008106931
1304,0.6016797347515006
1305,0.1138534524146988
1306,0.9579606680691435
1307,0.04569677618491452
1308,0.1138534524146988
1309,0.1279217222904423
