ID,default_payment_next_month
18374,0.28252596712595385
24387,0.25398275426419076
5525,0.20734493426111641
29090,0.17847655677975424
11319,0.3239128754820577
19054,0.14181263600185728
20881,0.32409673827541335
13047,0.05188013447606893
8339,-0.028930862405549818
8866,0.1623399308443257
8966,0.3194320328882789
24917,0.10159399926885573
24622,0.12757469174724628
7525,0.1480416058937623
23942,0.1922972445519478
8918,0.13088720579100485
2751,0.2206743400271482
24940,0.09648118205859979
12726,0.04744758469404328
23993,0.13269807996224392
10175,0.15635159247260436
14554,0.038170312756344665
6442,0.1289557367188078
14666,0.15182605111259673
18743,0.12257809511842041
12144,0.21966637430307273
25599,0.14237752503032408
27155,0.7859656588251015
11265,0.24030248852237246
26947,0.2821060580641222
25937,0.21089708991256229
20353,0.22054505801739666
11634,0.17774247005371438
28096,0.19121936152608945
19067,0.14847062271966252
18946,0.1512458531938496
25215,0.24178894091263287
5430,0.12477296619850217
24433,0.08361044205905599
29306,0.12573574799254625
20713,0.12923975239924745
16168,0.08578449100171151
4038,0.187291428128312
16618,0.13573015939585606
10706,0.12761717757716187
17714,0.13060662911697327
23060,0.2927294316788991
28099,0.1879337255969708
19158,0.12080468424308488
16577,0.6406782523451213
18448,0.0979918029561676
18991,0.14409352533032818
2307,0.24724809850477403
13025,0.16935850770245098
26861,0.16500106206674864
11334,0.6613038899111195
25761,0.1229602151066104
8240,0.21251193625083503
20962,0.5641114560769724
12873,0.1391613236210652
6196,0.14112155324456027
18890,0.13072888545299705
11239,0.18074215704493163
25073,0.13724354731990937
16475,0.20008644618153695
28874,0.1355824229033332
12850,0.1488793051175618
6336,0.05949495655277498
18737,0.29491843206922064
29149,0.16026003904512043
11545,0.16172269264707073
14044,0.18023478747088795
6390,0.17636271093193462
22097,0.0947716380609171
7515,0.11770966128086122
9284,0.8448522977463772
28254,0.14866594354584367
12428,0.1754072565403364
12832,0.7479090511777641
13034,0.16686210445315036
10658,0.1460807574291223
29479,0.24650843349969434
10053,0.12609267182389472
4266,0.08372124469263723
18526,0.16763340969162188
19999,0.13792247435294006
2527,0.5270984128645639
29189,0.16580560672408629
18321,0.12852078706339046
11724,0.13895745202983842
10898,0.1755931678708589
22944,0.21016440934991848
17035,0.14386220458220564
3120,0.08525010178830794
10269,0.09707269994326956
24595,0.20847568702832192
22758,0.06321920923207544
12378,0.09583939337776587
8775,0.13992354680312222
15093,0.13105121816341314
26474,0.09420740785735754
16827,0.2036094438683939
16201,0.2437706459630297
21709,0.45353664437034996
22681,0.10970146406020487
20306,0.1927991006976467
4414,0.04274564916873866
25408,0.24724131309073946
6107,0.2721009465390513
13480,0.8071246915892691
14147,0.21684883355831228
11558,0.040049396944970506
16019,-0.004668501049645973
28778,0.14004220711541915
26792,0.04211692693597391
23923,0.1656815543032122
7252,0.13899408131047752
13779,0.8547750925811023
12030,0.41169484388822164
25121,0.07536822487861589
8196,0.2641072746281222
11353,0.16930828782508203
21112,0.19550195862986658
26842,0.08561702633914198
27705,0.4762062716941887
5556,0.11377560193473796
25388,0.6801918970072056
6696,0.19825336972771343
23596,0.12572369047822973
27455,0.3141659258223673
7675,0.178375108573893
25532,0.16936245762494723
14328,0.5402879643694071
2365,0.1107036763644644
15954,0.21991586734647176
2508,0.19183098420779016
5125,0.23664436811951417
4652,0.1506044811074571
20786,0.12093852647300779
14561,0.1268373643517009
14607,0.1048947915338011
27918,0.15923559400555595
26501,0.7481440958716316
9877,0.3681013666495968
4979,0.143586090486724
23354,0.15175032053704612
21406,0.13440299965765973
21135,0.0019744968946576735
22004,0.18608814196651602
5808,0.14030235794045548
25719,0.040940023392613156
4320,0.154232020092481
13267,0.15492961780866754
16591,0.3334149912591978
27663,0.33761202944120294
20130,0.6899458279423631
14669,0.19251609344173276
2014,0.28507339888786576
26039,0.10890536086572772
20160,0.22746801048762863
4483,0.14787458107687107
16716,0.1811337737375494
10020,0.17334109771194733
3373,0.058132014807877885
7203,0.1408393529813775
18089,0.19290767158061797
12036,0.320807668250809
14795,0.09035340915139325
17211,0.15680698563237183
9319,0.5861621542901772
5011,0.15779544712564753
24188,0.07293228216846576
26689,0.13481485604296378
8491,0.18137312116878762
28752,0.14337574357960223
22092,0.06239749170554054
24307,0.02542878722826475
21826,0.07160245899230192
14272,0.04751636175324142
27609,0.09495343628906128
16810,0.04616368458756165
16052,0.08552037281230065
23428,0.24909540596977603
17002,0.28126695302064175
3593,0.6345196972531056
7299,0.12373970586473312
13655,0.14419879458456508
26722,0.08213517570827031
27897,0.1355258079122343
14690,0.1175140991530881
13946,0.24299601224271083
18088,0.17458963042676465
24493,0.0961142843557452
23423,0.3050280917885227
3544,0.10928263597052457
21238,0.12691236947593548
14415,0.3835862695249271
21776,0.18809722045988708
746,0.08647632370129027
964,0.20468363892310673
12573,0.14749620465341096
1119,0.26837560473470856
24894,0.07588381887257817
21855,0.10671876006148587
23988,0.034925705452770794
3640,0.15295430687382047
26538,0.10842288886879387
20036,0.14539529285026875
22454,0.16645048820105368
8403,0.18535250938696826
11704,0.12307625862280969
9524,0.14659404163297107
13982,0.12441609202351488
13331,0.18449347470717334
26961,0.14222798683492502
27119,0.20792213674652435
2844,0.5309563079447048
27690,0.1258701419496721
28157,0.14104069479142878
6478,0.09129313150228133
24766,0.7132045906094642
2989,0.10314140515056935
1662,0.23675223986711708
22734,0.3061778038192813
27096,0.1488280945899227
21646,0.1189091289527992
24197,0.1320231521390919
27983,0.14140856817129993
28471,0.08332190171248144
20835,0.11221768071909792
7139,0.1348019285733008
8039,0.1474679837974552
25442,0.12413136563694453
7372,0.235233771277252
17338,0.04281925966900499
16644,0.21447785451513102
26236,0.17242474911305083
16612,0.34953630813180603
29075,0.32827690009551097
22962,0.19048372912526396
16232,0.05050040339081982
1325,0.13937865312530945
13368,0.1343373628941625
6564,0.14530710058035623
16291,0.3242506843480754
5536,0.09055355695369491
27721,0.5753934628666171
26363,0.22171829552297256
9580,0.20815185246568668
21320,0.3261197591585394
7649,0.12471111524492651
5274,0.32749586496102995
4072,0.12233231879785472
28612,0.6210526786896629
11241,0.6814569556340259
1135,0.41621100254329424
23543,0.07470608865303768
10512,0.11258482128653072
23925,0.13880663718838782
29641,0.1427449594694969
21365,0.21491551177225432
16204,0.20276756702183496
18028,0.20176268569131015
3695,0.561361410400127
28042,0.04074498029388868
2878,0.21931329953668566
19837,0.20727931841439057
7120,0.1880556977796808
24793,0.18238847520280246
231,0.11979105532216382
28009,0.23056349499556864
17188,0.2933664634379338
476,0.12347027485597414
18432,0.13549258450271573
8309,0.18925996338980583
13881,0.05936502060906035
11501,0.12561372602090226
14227,0.3538705240388085
19452,0.13788634338952413
21315,0.22199600626603438
24633,0.1518354511798044
18903,0.2813819397438786
28934,0.24609454712398626
12633,0.12069548599366246
3780,0.12188452649309385
478,0.19858650186281282
7917,0.18717879480177685
5904,0.3215796248920463
14649,0.13206542979293007
12806,0.20590886231986608
12496,0.6053212574966687
3501,0.8715848162699359
23998,0.1337961977394378
18014,0.14980715841724573
9497,0.11604201048413937
26439,0.1250601982022414
12553,0.14654912074472853
9671,0.23333428625579677
2305,0.13677388760879816
20194,0.032491041105141505
5270,0.07485256049658007
11553,0.23090755194512552
22256,0.18206027383886766
23168,0.06704107386640257
3455,0.5950486620613024
919,0.19692081328561778
17481,0.05815730202356506
25850,0.18054788881320646
647,0.6175871946547584
3299,0.1833093049702354
4431,0.0819058349339104
19134,0.6932834149838666
23285,0.05987975366361331
26740,0.2074978987175962
9287,0.8539944279834792
25744,0.5434126413352172
5014,0.13134890200189983
28395,0.15861147203413947
12562,0.11751881913055792
15997,0.13548611413815648
26360,0.10278366334113853
4734,0.13522769825814526
26798,0.13330523673259476
23660,0.14112404497570133
28530,0.28701355528676126
20185,0.13275746504192304
12114,0.05054858048414457
4133,0.030324723842629936
6525,0.14973970341679269
6292,0.10124623666261717
2139,0.1934230864143076
4611,0.19748399665802574
25208,0.1721584367257175
10478,0.27898974183790637
9942,0.1849041452345098
3297,0.13208485768963268
20745,0.07752344366094302
2930,0.09676462161786542
18747,0.14404093633749565
1878,0.0555876686241549
22226,0.12070734344189352
17085,0.1189237698162945
6596,0.7189354253259366
29855,0.0965594936589814
17722,0.08673612131134145
25981,0.143728344895835
9599,0.10482853704824971
19200,0.07505044584202997
21015,0.13500918603966922
13263,0.7577663994905371
8825,0.16641810736193785
19002,0.2525985990208311
11522,0.15122908700387816
11994,0.737236909245425
6077,0.6369742161096512
1918,0.10584576689506053
14086,0.29392505849477235
10800,0.1400296695337891
959,0.076152660549697
14932,0.2016034940318128
19461,0.5391339309384804
22783,0.13458958604069005
29950,0.07034409273770151
13637,0.15289819057588144
8305,0.11651217006657036
26152,0.09616871647543423
8806,0.159208159439497
15649,0.1410965903165899
16706,0.11742535331580603
17182,0.11574362094932736
6053,0.3588544985601775
22514,0.06544536292450734
29370,0.06292982636447558
22182,0.17092275567273957
14335,0.1356662226794715
6961,0.15215672723771884
4105,0.5973674046081439
16780,0.38054491459459183
2847,0.0916497177611956
18869,0.2758524055262867
19080,0.11870889592935048
18952,0.7941369330777207
15647,0.0520633350710456
19570,0.1372781050888945
751,0.25304684302490915
7420,0.23044820887728593
15228,0.048219035985572534
19775,0.09591759566325442
21741,0.7225986108030197
20218,0.26444324091906984
23418,0.6523584189922091
23655,0.18073885702555825
5386,0.28931716611451075
27091,0.1896148731092621
23555,0.15942054753545779
108,0.13357093487050317
12164,0.5400354721818375
7088,0.17192311334865695
20708,0.15287994183214032
8466,0.1959442966218931
19834,0.1196764545074964
29874,0.1250319188714431
24823,0.16091011520608003
21428,0.5879617503901324
13203,0.1428642423731044
10092,0.5723257086563812
7121,0.09864127887004442
4416,0.2089225092444947
26532,0.15178488372403187
23924,0.3062374814485882
23137,0.10279535068279655
10810,0.19135413539722543
8580,0.15056736754084776
6023,0.22906402594523476
21269,0.17338152919167646
9401,0.15100058278618697
16389,0.09964017320883181
12149,0.09453699759909756
25065,0.09638918731366927
7588,0.1765866069359622
10341,0.22653847235266755
7010,0.1614514371405455
27105,0.25240048068361903
17922,0.7753335046578802
23154,0.11757296936066486
8017,0.5884856202213736
10757,0.6697381230548415
20427,0.13279975027628732
6105,0.20485646624046078
2964,0.7965726614891679
12451,0.2499163299012475
1054,0.13221276264628287
15016,0.14835898930902047
23446,-0.009847876898833485
6378,0.12720980304549565
2312,0.09339274986420909
15591,0.1313745364466936
6938,0.5141443804370829
21584,0.16494557213612918
4279,0.11938175293119102
26794,0.0521703176397931
10194,0.17739367883036425
11879,0.13025825332163576
4589,0.5904733557780213
24979,0.010457866734921717
4147,0.11559269698023314
19289,0.1427233488094047
28346,0.14545143272085298
135,0.1273509345969464
29606,0.1735642245765733
474,0.41399288696085756
26950,0.043367518744400174
14650,0.834620512313378
25279,0.10746632479964813
1593,0.11808494651901871
15874,0.1068328376704412
29219,0.1267153485013339
25422,0.2128172969634197
9916,0.2237433761972274
22494,0.14128870993383869
24982,0.2502664010025329
27159,0.15366381759378017
9966,0.09292469495884681
15709,0.05989937543661597
10318,0.1382402058532609
3585,0.10089361360016721
18595,0.08967737414963625
17271,0.08449168299808277
17733,0.6848778706566017
9613,0.03812764452119366
10999,0.19933817794028302
16966,0.20756303835548312
23386,0.38699664386043625
16962,0.1334530606120489
16069,0.19980468717406377
23542,0.11737682947442225
11668,0.1913314254566883
17950,0.14217330454532162
29187,0.19076544350897065
685,0.11101808859795925
19606,0.29923995832304173
24930,0.32615066697355527
21962,0.1420602215659815
2728,0.14249158279135266
20200,0.12651775459079
1843,0.13542003059292101
1257,0.14679623228487979
6854,0.033187223007409644
28562,-0.025852402421439546
640,0.10263838351325782
9650,0.12567702852465262
7104,0.05940880209155677
24691,0.12617182287529016
19143,0.09748901563408366
4380,0.2284952611508773
25998,0.13065775353680212
22034,-0.032051305278958275
18170,0.7389108106567877
25405,0.1061057691039815
1444,0.18716271867893663
23688,0.873738147003251
11041,0.42520213928444045
4980,0.13597787840928605
13394,0.11073500224292815
4753,0.448686206561752
15061,0.6172518165765527
26738,0.1458709571353878
10121,0.8407781012750531
7004,0.17048280401863497
25595,0.11107878173575995
26942,0.0819437693541965
16312,0.12062417310527168
25330,0.3628192196822664
1281,0.07535296582649026
719,0.258246171156519
12068,0.20826791673633255
29923,0.26862797562794566
27342,0.14750285001966257
29452,0.7525502215902816
4488,0.2140804999965682
10043,0.6852234696730597
24807,0.16294790296354816
15516,0.2037184961936996
6142,0.10660444491010834
29436,0.18340978885252074
29533,0.19006230472727115
16681,0.13174164779923217
28798,0.14873916731400116
18464,0.12644569392625046
6950,0.15919313342137087
10045,0.24763122031622248
12517,0.19150972296929872
18147,0.09584774518057412
17088,0.27465482441613254
1151,0.18894905755865068
28648,0.17247117639734166
20946,0.1853085419133273
14281,0.8527458044852654
976,0.13670974790603993
180,0.2003186789275816
28218,0.13131505866235688
26573,0.13416999231711793
5812,0.13767026012834366
22239,0.12660877222624495
21868,0.13723633461760015
28467,0.1253468163153189
9587,0.11609155269118797
17721,0.23859719204828586
28506,0.23316928182849952
7224,0.3038303295914652
24289,0.1189616524381152
18846,0.1802103236611173
8577,0.34243225673860156
17061,0.141314150112407
6797,0.2337657241218806
14140,0.6942073243292395
967,0.27284246694159864
21272,0.10829379539566232
21888,0.060777230596000986
25481,0.14010903076252093
24492,0.04958950536293094
6249,-0.0003821772474420504
7197,0.17960910808230168
24920,0.24103947480780508
23956,0.2793434523759285
11822,0.3066147882072153
2745,0.14456998773483493
3378,0.15077154057380093
13545,0.22324424069523616
4310,0.15678727212027727
16230,0.07562286224851877
10995,0.3943263697169346
1841,0.1409098598007575
18390,0.08797834924976183
22825,0.0639056665597161
3195,0.31964813785658086
4577,0.2588392759020652
18707,0.7365899293934345
24485,0.22185639648815436
14703,0.18564494090201494
27946,0.17798044287895065
821,0.1909546245407615
14862,0.6453811592614769
7006,0.1312136188890934
23263,0.16070259819546157
12288,0.19022658491873615
2916,0.2134746212016948
16370,-0.0665014830112643
14691,0.15469714628515158
11324,0.1998269836044485
16484,0.1133102077894836
19284,0.1391941482415109
6149,0.22667429876345935
7732,0.15983190527599522
210,0.15678531491756847
5583,0.1685589037261656
6144,0.0979035029028556
2416,0.13025502823238339
20986,0.01865706878776824
20902,0.07083089949565546
12727,0.11764797483007317
14702,0.09119837542332604
15007,0.16348213513183305
19644,-0.02552140047120538
29717,0.6948692074630612
24089,0.12400096809020397
24803,0.10048726933603175
10863,0.2846013906644508
9860,0.18830546748278656
9054,0.22182894790868807
28054,0.06400773938597495
29437,0.3794524945805581
16374,0.08416442897938667
21740,0.564786678546942
22887,0.26832061600024404
8333,0.14237886616502865
19366,0.20572289543391375
22985,0.1400119451404666
26885,0.07269927136774423
22769,0.21445598946964833
25897,0.1916965439818982
28832,0.10707191987241327
23119,0.21410460365303272
13062,0.18246531261953158
15463,0.20387684962473693
25365,0.1434801659606288
14742,0.2218620902362005
652,0.08641480536414192
3051,0.07469231094550216
16040,0.7731360756875334
1234,0.22173370753694027
14351,0.12931510138149194
22904,0.1169188728118227
23280,0.12321497315076865
23648,0.05534559790867333
10401,0.1605358435970648
12461,0.13154715511976237
2670,0.2321900568170398
19758,0.2660779942211838
21638,0.38160567127557693
15485,0.2535777831749083
10425,0.7860232083256311
23352,0.17725272726931285
29065,0.6273732847133173
16134,0.1440539832307976
10009,0.2027537374959412
26390,0.2044072677184935
25053,0.1600484067156984
11276,0.2488484859862197
13554,0.07939651796861821
9219,0.11173193808056418
872,0.13030108469158175
13098,0.2132245691598073
13728,0.14381194201435835
2383,0.15953693664306204
1825,0.5713472827893371
23170,0.8115456452574954
23165,0.21609624941659486
24302,0.12267945714529038
2394,0.21563193549319223
3964,0.8363302342656287
25791,0.2212251597572246
24049,0.19279876372406965
5434,0.18514808036799127
10678,0.3491395504851469
28107,0.0644214234644791
11273,0.32138358559085234
20677,0.16069077980699895
16171,0.21971273121809917
29759,0.26103388535765093
18492,0.11716488236265196
15053,0.39248871631114535
12964,0.5617383593623966
13078,0.2423005430644515
22086,0.10328779467031698
18515,0.6776880630953773
26228,0.11132487284231152
11807,0.12711403189424342
11399,0.13055509089067546
851,0.28042817549504273
25527,0.09143126717000749
12849,0.14337165331396973
24347,0.0820535917055174
29242,0.3015641736112584
311,0.1316097960805103
20701,0.13011227728036084
6666,0.27617278171176424
287,0.52946667858519
17413,0.1202404216571624
27586,0.4287045775420574
18424,0.12681209452968034
11918,0.28080594440848733
586,0.16986079590310624
17607,0.10927481732929888
2197,0.12472956721234338
1986,0.5740589012452784
25723,0.1279299698032556
21846,0.08633560198900159
6325,-0.03172707574682887
22395,0.07696768975058707
26078,0.1300685963834504
4738,0.13678401782850846
2472,0.8274926469498595
23926,0.17688855092807299
1665,0.1563327311337564
22409,0.12658285662864943
28110,0.23763975412435392
23546,0.1862654959092893
4992,0.09921363263297237
24366,0.20704103339037436
23007,0.09943168612468956
23793,0.15715248959188954
13100,0.13528471577229423
6612,0.08803833013921647
16467,0.12600335687253167
29134,0.11970996097539166
9039,0.14751888011938047
16599,0.31463022649165673
26580,0.792161983174757
28021,0.5861445272768062
17923,0.10729971544676527
2224,0.1545980232176113
5545,0.22346872169638735
11984,0.38188557890942043
25375,0.09442309335730592
16941,0.16355512971569466
11130,0.11777229894148075
22847,0.1539867768855075
25345,0.1255761964619904
10309,0.17031908518867747
25482,0.05826822262798642
154,0.1062946376883582
28914,0.13960392655930615
17815,0.24321309264645796
5256,0.13514414940846525
24105,0.09415468589318099
29401,0.149995051935233
16180,0.15946658806300346
12377,0.15641393995217762
9468,0.17917521025918887
11650,0.1574812832008531
3618,0.10171814072080818
8336,0.30009539911129757
15453,0.16986125950844094
25603,0.1206896529749228
773,0.1487674799983878
18347,0.33498615828287825
12782,0.16149149126552295
10489,0.10218889632829498
19905,0.1625256556279959
3948,0.2594939597228497
26965,0.17974706014099492
1508,0.20051188123616673
14257,0.13784917486335085
4968,0.13031970395337336
27995,0.12203286265886393
3111,0.1382398334447525
874,0.19256867647753828
15883,0.12007396180294311
2982,0.25080905034695994
25910,0.14128630694171948
28327,0.010498990183057999
1759,0.13249903755446715
9906,0.14735241761192133
28461,0.22861952679055206
24544,0.14149302528662927
18838,-0.07401122491015222
25796,0.15060596816999847
13980,0.13692464763559745
29331,0.1176704149065809
10594,0.30559072128679265
1643,0.14164413924668878
16344,0.3018828063914829
6020,0.5746250175330309
9290,0.46563124318508997
15461,0.13300590607622653
10668,0.19532714606670504
5330,0.1633488693024595
1681,0.1437710337812808
694,0.22687263871088315
453,0.1329615615446545
8734,0.06896316911380926
12247,0.1917133200666196
16778,0.10537799895320887
10560,0.15812915737068017
1498,0.17896158114722768
11309,0.18007610141944108
5414,0.16454352838676595
23196,0.3108505388607646
9875,0.12385635619385393
27114,0.13319553912734133
5142,0.11437871657154453
6931,0.1791135613873415
22095,0.8125121594519265
2784,0.24525231096563976
20496,0.09346434888384647
13481,0.03159337801705431
19333,0.20974334341470782
28000,0.2397026434310042
28038,-0.16330199283936847
2704,0.6431025226334726
21004,0.6125325307339153
20338,0.604775366240844
10662,0.022901134151863234
25697,0.13405581572578332
3302,0.13131960721178865
29532,0.23583231917879255
2724,0.16390691912299923
7747,0.25106162038254937
25281,0.3581083286844004
17558,0.058460760923006505
20841,0.18622175554237844
19160,0.13475629442470588
4168,0.11317084051387193
4632,0.1289637032126403
8428,0.11052730933781243
5959,0.14733751919675162
15122,0.1575093908071594
29542,0.3823409343577806
21392,0.199487895862487
19220,0.12772646350333722
832,0.2424500029251882
27835,0.08752701202806173
19633,0.1443052995281907
27889,0.39791721724498924
4191,0.007149021196283412
17677,0.4550707987470183
10272,0.13927173524079312
15882,0.11201281828386847
16664,0.15465135507573496
20659,0.14671976425402772
23216,0.8351886968281617
23474,0.06498575994905759
3330,0.11012153641072786
11421,0.14623700702080422
1809,0.11371320894419663
6310,0.11916477905371682
27487,0.15991084539203781
6605,0.2752168342261079
20585,0.3411107702048344
23483,0.23835289906480484
2067,0.22856824802193756
5329,0.16721705655209096
18360,0.3016466264872556
